"일자","시간","FC명","작업자","입고 시간","진열 시간","입고진열 시간","입고지원 시간","총 입고시간","피킹대기 시간","피킹 시간","패킹 시간","총 피패킹 시간","지원 시간","휴게 시간","매뉴얼_미작업","오토_미작업","총 합계시간"
"2025-05-08","00","광진자양점","A9PVJo3Y","0.0","0.0","0.0","0.0","0.0","10.3","7.4","6.0","23.7","8.0","0.0","0.0","0.0","31.7"
"2025-05-08","00","부산진구점","RfRWBf2q","0.0","0.0","0.0","0.0","0.0","1.4","2.2","2.1","5.7","12.8","0.0","0.0","0.0","18.5"
"2025-05-08","00","울산남구점","7H0zlQbL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.0","0.0","0.0","1.1"
"2025-05-08","00","강남논현점","vOvax542","0.0","0.0","0.0","0.0","0.0","3.7","3.3","2.2","9.2","15.3","0.0","0.0","11.0","35.5"
"2025-05-08","00","동대문제기점","sjmWCfgF","0.0","0.0","0.0","0.0","0.0","13.0","5.3","3.7","22.0","0.0","0.0","0.0","10.9","32.9"
"2025-05-08","00","서대문신촌점","djy5qO9c","0.0","0.0","90.1","0.0","90.1","0.0","0.0","0.0","0.0","0.9","0.0","0.1","0.0","91.1"
"2025-05-08","00","청주흥덕점","gIZJBWz2","0.0","0.0","0.0","0.0","0.0","0.6","0.0","1.5","2.1","0.0","0.0","0.0","0.0","2.1"
"2025-05-08","00","창원점","h5HdXArQ","0.0","0.0","0.0","0.0","0.0","1.1","0.0","0.7","1.8","18.8","0.0","0.0","0.0","20.6"
"2025-05-08","00","전주점","T9SAKNt8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","43.6","0.0","0.0","10.1","53.7"
"2025-05-08","00","서대문신촌점","SOwrQVQR","0.0","0.0","0.0","0.0","0.0","3.0","3.0","1.7","7.7","14.7","0.0","0.0","0.0","22.4"
"2025-05-08","00","도봉쌍문점","EaMASHQm","0.0","0.0","0.0","0.0","0.0","1.1","0.8","0.2","2.1","0.0","0.0","0.0","0.0","2.1"
"2025-05-08","00","서초내방점","fu37WmBs","0.0","0.0","0.0","0.0","0.0","2.8","2.2","1.8","6.8","22.1","0.0","0.0","0.0","28.9"
"2025-05-08","00","영등포신길점","zahbo1Mi","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.1","0.4","0.0","0.0","0.0","0.0","0.4"
"2025-05-08","00","부산해운대점","G251q7cL","0.0","0.0","0.0","0.0","0.0","12.2","1.6","3.2","17.0","0.0","0.0","0.0","2.7","19.7"
"2025-05-08","00","강북미아점","QJff6LTb","0.0","0.0","0.0","0.0","0.0","0.7","0.0","0.0","0.7","0.0","0.0","0.0","0.0","0.7"
"2025-05-08","00","강서가양점","Y1N1k8F4","0.0","0.0","0.1","0.2","0.3","0.6","2.9","0.8","4.3","12.2","0.0","0.0","0.0","16.8"
"2025-05-08","00","구로신도림점","CoaZYFy1","0.0","0.0","0.0","0.0","0.0","0.8","0.0","0.0","0.8","0.0","0.0","10.1","0.0","10.9"
"2025-05-08","00","강북미아점","G4E1uyTT","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.2","0.3","0.0","0.0","0.0","0.0","0.3"
"2025-05-08","00","원주점","vTvBUcMx","0.0","0.0","0.0","0.0","0.0","3.6","0.0","0.9","4.5","4.4","0.0","1.4","0.0","10.3"
"2025-05-08","00","대전유성점","LeiUcjMl","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3","5.7","0.0","0.0","0.0","6.0"
"2025-05-08","00","강북미아점","wRe8TduL","0.0","0.0","61.0","0.0","61.0","7.3","1.7","0.6","9.6","0.5","0.0","0.1","0.0","71.2"
"2025-05-08","00","서대문신촌점","kCz8y5gy","0.0","0.0","98.3","0.0","98.3","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","98.4"
"2025-05-08","00","중랑면목점","oeELGnqk","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.3"
"2025-05-08","00","안양점","5ZI3SAqV","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.6","10.6"
"2025-05-08","00","인천부평점","0Qvqe9n6","0.0","0.0","0.0","0.0","0.0","2.7","2.6","2.2","7.5","0.0","0.0","0.0","0.0","7.5"
"2025-05-08","00","강남양재점","gxhn2ECd","0.0","0.0","0.0","0.0","0.0","1.1","1.8","1.6","4.5","18.1","0.0","11.1","0.0","33.7"
"2025-05-08","00","하남점","qlKedeNM","0.0","0.0","0.0","0.0","0.0","1.1","0.8","0.8","2.7","26.2","0.0","0.0","0.0","28.9"
"2025-05-08","00","서대문신촌점","U3Vq6tn0","0.0","0.0","0.0","0.0","0.0","1.4","0.0","0.0","1.4","0.0","0.0","0.0","0.0","1.4"
"2025-05-08","00","의정부점","DVsUa3LW","0.0","0.0","135.0","0.0","135.0","0.0","0.0","0.0","0.0","1.2","0.0","11.2","0.0","147.4"
"2025-05-08","00","강동천호점","l0GA9bv2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.7","0.0","0.0","2.1","14.8"
"2025-05-08","00","오산점","LJkTsIvr","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.8","0.0","0.0","10.6","18.4"
"2025-05-08","00","안양점","0R4ZBaY0","0.0","0.0","0.0","0.0","0.0","6.0","0.0","0.7","6.7","18.4","0.0","0.1","0.0","25.2"
"2025-05-08","00","하남점","BwqVpSUc","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","0.0","0.1"
"2025-05-08","00","강남논현점","xrqqAx0V","0.0","0.0","0.0","0.0","0.0","2.5","6.3","2.6","11.4","0.0","0.0","0.0","0.0","11.4"
"2025-05-08","00","부천점","CkhYuetU","0.0","0.0","46.3","0.0","46.3","2.1","4.0","1.2","7.3","7.6","0.0","0.0","0.0","61.2"
"2025-05-08","00","의정부점","2gqKeizd","0.0","0.0","0.0","0.0","0.0","16.6","0.0","0.4","17.0","4.6","0.0","0.0","5.5","27.1"
"2025-05-08","00","대전중구점","l3lFvHUi","0.0","0.0","0.0","0.0","0.0","11.3","2.2","0.5","14.0","0.0","0.0","0.0","10.0","24.0"
"2025-05-08","00","의정부점","Wr2LKu0w","0.0","0.0","0.0","0.0","0.0","10.3","0.0","0.0","10.3","0.0","0.0","0.0","11.0","21.3"
"2025-05-08","00","안산점","emrvwbrO","0.0","0.0","0.0","0.0","0.0","0.9","0.9","0.8","2.6","22.2","0.0","0.0","0.0","24.8"
"2025-05-08","00","청주흥덕점","XcW4zl6r","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53.9","0.0","0.0","14.4","68.3"
"2025-05-08","00","강동천호점","yDDUaXrw","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.1"
"2025-05-08","00","노원중계점","tY9ffN2y","0.0","0.0","0.0","0.0","0.0","6.4","0.0","0.3","6.7","0.0","0.0","0.0","0.0","6.7"
"2025-05-08","00","동대문제기점","E4nJmwkX","0.0","0.0","0.0","0.0","0.0","2.1","5.3","4.0","11.4","31.6","0.0","0.1","10.9","54.0"
"2025-05-08","00","일산점","xhrLoRv7","0.0","0.0","0.0","0.0","0.0","0.6","0.0","0.7","1.3","0.0","0.0","0.0","0.0","1.3"
"2025-05-08","00","김포점","iDYG3yYq","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1","0.0","10.6","0.0","12.7"
"2025-05-08","00","성동옥수점","a8WypZLl","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.2","0.0","0.0","0.4","0.0","0.6"
"2025-05-08","00","인천연수점","T5i1O6e4","0.0","0.0","0.0","0.0","0.0","1.1","0.0","0.5","1.6","21.8","0.0","0.0","2.0","25.4"
"2025-05-08","00","강북미아점","1AjsPJJW","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.5","3.5"
"2025-05-08","00","대구달서점","zVDwRkfK","0.0","0.0","0.0","0.0","0.0","1.2","1.2","2.5","4.9","0.0","0.0","0.0","0.0","4.9"
"2025-05-08","00","인천부평점","6YyMsWTp","0.1","0.0","51.9","0.0","52.0","1.3","1.3","1.2","3.8","12.0","0.0","0.1","0.0","67.9"
"2025-05-08","00","영등포신길점","ZiNhlQff","0.0","0.0","0.0","0.0","0.0","0.3","1.6","0.3","2.2","0.0","0.0","0.0","0.0","2.2"
"2025-05-08","00","평택점","IfS6jd5f","0.0","0.0","0.0","0.0","0.0","8.6","0.0","0.8","9.4","2.8","0.0","0.0","0.0","12.2"
"2025-05-08","00","노원중계점","iWWGntLu","0.0","0.0","0.0","0.0","0.0","10.7","0.0","0.5","11.2","0.5","0.0","0.0","6.7","18.4"
"2025-05-08","00","구로신도림점","yYCVqgtF","0.0","0.0","0.0","0.0","0.0","9.9","8.2","4.3","22.4","20.7","0.0","0.0","11.0","54.1"
"2025-05-08","00","광진자양점","m8FuOd2H","0.0","0.0","85.8","4.0","89.8","2.3","2.5","0.8","5.6","1.9","0.0","0.7","0.0","98.0"
"2025-05-08","00","천안점","DjPCrSlL","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.1","0.2","0.0","0.0","0.0","0.0","0.2"
"2025-05-08","00","관악신림점","hLhnqkBU","0.0","0.0","0.0","0.0","0.0","10.1","0.0","0.0","10.1","23.5","0.0","0.2","2.2","36.0"
"2025-05-08","00","은평점","ojZ1dI3J","0.0","0.0","69.9","0.0","69.9","7.4","0.0","1.9","9.3","19.4","0.0","0.0","0.0","98.6"
"2025-05-08","01","동탄점","yVlKcHNJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","10.0","35.0"
"2025-05-08","01","도봉쌍문점","wYIhxLno","0.0","0.0","46.3","0.0","46.3","0.0","0.0","0.0","0.0","12.9","0.0","0.0","0.0","59.2"
"2025-05-08","01","도봉쌍문점","yI02DpwE","0.0","0.0","64.0","0.4","64.4","0.0","0.0","0.0","0.0","0.9","0.0","0.0","6.9","72.2"
"2025-05-08","01","강북미아점","1AjsPJJW","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.1","0.0","0.2","0.0","58.3"
"2025-05-08","01","강북미아점","wRe8TduL","0.0","0.0","34.5","0.0","34.5","0.0","0.0","0.0","0.0","21.0","0.0","0.0","0.0","55.5"
"2025-05-08","01","인천부평점","5ga8foMB","0.0","0.0","47.0","0.0","47.0","0.0","0.0","0.0","0.0","9.2","0.0","0.0","0.0","56.2"
"2025-05-08","01","강북미아점","KjKPUy7S","0.0","0.0","60.8","0.0","60.8","0.0","0.0","0.0","0.0","5.7","0.0","0.0","0.0","66.5"
"2025-05-08","01","인천부평점","W6O4SpkK","0.0","0.0","70.1","0.0","70.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.4","71.6"
"2025-05-08","01","서대문신촌점","ReYda5f6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.1","41.6","0.0","4.2","50.9"
"2025-05-08","01","전주점","JPBaP37K","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.0","0.0","0.0","10.3","32.3"
"2025-05-08","01","인천청라점","YIQvBOfX","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7","2.7"
"2025-05-08","01","전주점","T9SAKNt8","0.0","0.0","0.8","0.0","0.8","0.0","0.0","0.0","0.0","23.8","0.0","0.0","10.0","34.6"
"2025-05-08","01","도봉쌍문점","PSWLS7yl","0.0","0.0","21.1","0.0","21.1","0.0","0.0","0.0","0.0","0.6","0.0","0.0","6.1","27.8"
"2025-05-08","01","부천점","B6hHBJQa","0.0","0.0","44.4","0.0","44.4","0.0","0.0","0.0","0.0","18.0","0.0","0.5","0.0","62.9"
"2025-05-08","01","부천점","CkhYuetU","0.0","0.0","46.3","0.0","46.3","0.0","0.0","0.0","0.0","16.7","0.0","0.0","0.0","63.0"
"2025-05-08","01","강북미아점","Bqv2jwAZ","0.0","0.0","34.4","0.0","34.4","0.0","0.0","0.0","0.0","22.3","0.0","0.0","0.0","56.7"
"2025-05-08","01","광진자양점","jse8n4Mk","0.5","0.0","96.7","0.0","97.2","0.0","0.0","0.0","0.0","3.8","0.0","0.0","0.0","101.0"
"2025-05-08","01","관악신림점","0qX9JwTW","0.0","6.6","2.7","0.0","9.3","0.0","0.0","0.0","0.0","30.1","0.0","0.0","10.0","49.4"
"2025-05-08","01","강남압구정점","IjgFmPok","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.5","0.0","0.0","0.0","12.5"
"2025-05-08","01","은평점","ojZ1dI3J","0.0","0.0","22.6","0.0","22.6","0.0","0.0","0.0","0.0","0.6","0.0","0.0","2.2","25.4"
"2025-05-08","01","광진자양점","pTVxe4zx","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.0","11.0"
"2025-05-08","01","강남압구정점","RVH9aKQ7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32.3","0.0","0.1","0.0","32.4"
"2025-05-08","01","강서가양점","aowZsCF0","4.4","0.0","21.2","25.5","51.1","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","52.1"
"2025-05-08","01","동작상도점","9M68uXrL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.1","0.0","0.0","3.5","28.6"
"2025-05-08","01","시흥점","XfvaLLXg","0.0","0.0","44.8","0.0","44.8","0.0","0.0","0.0","0.0","0.9","0.0","0.0","0.0","45.7"
"2025-05-08","01","서대문신촌점","djy5qO9c","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","59.9","0.0","4.1","69.0"
"2025-05-08","01","송파잠실점","Ashd0oom","0.0","0.0","44.8","0.0","44.8","0.0","0.0","0.0","0.0","0.6","33.6","0.0","1.0","80.0"
"2025-05-08","01","인천청라점","vkrg17Eh","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","10.0"
"2025-05-08","01","서대문신촌점","vXjP8jKq","0.0","0.0","10.5","0.0","10.5","0.0","0.0","0.0","0.0","0.0","59.6","0.0","0.8","70.9"
"2025-05-08","01","은평점","ECKAPnUn","0.2","0.0","110.0","0.0","110.2","0.0","0.0","0.0","0.0","1.6","0.0","0.0","0.0","111.8"
"2025-05-08","01","부천점","vqdeN3Np","0.0","0.0","64.1","0.0","64.1","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","84.1"
"2025-05-08","01","도봉쌍문점","ulNRzHsL","0.0","0.0","43.0","0.0","43.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.6","47.6"
"2025-05-08","01","광진자양점","m8FuOd2H","0.0","0.0","52.4","4.7","57.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","57.1"
"2025-05-08","01","인천부평점","6YyMsWTp","0.0","0.0","55.0","0.0","55.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","55.0"
"2025-05-08","01","부천점","51wkWFMs","0.0","0.0","47.6","0.0","47.6","0.0","0.0","0.0","0.0","11.1","0.0","0.0","7.6","66.3"
"2025-05-08","01","의정부점","0k6uXtYI","0.0","0.0","63.9","0.0","63.9","0.0","0.0","0.0","0.0","0.4","0.0","0.0","0.0","64.3"
"2025-05-08","01","송파잠실점","bzKbYGEj","0.0","0.0","44.0","0.3","44.3","0.0","0.0","0.0","0.0","0.2","32.6","0.0","0.0","77.1"
"2025-05-08","01","서대문신촌점","kCz8y5gy","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.8","57.1","0.0","4.1","66.0"
"2025-05-08","01","강서가양점","tfD9e5N1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","39.2","0.0","0.0","43.2"
"2025-05-08","01","인천청라점","ceKUG55L","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.8","0.0","0.0","0.0","8.8"
"2025-05-08","02","광진자양점","jse8n4Mk","0.0","0.0","6.0","0.0","6.0","0.0","0.0","0.0","0.0","2.6","0.0","0.0","0.0","8.6"
"2025-05-08","02","부천점","51wkWFMs","0.0","0.0","30.9","0.0","30.9","0.0","0.0","0.0","0.0","15.0","0.0","0.0","0.0","45.9"
"2025-05-08","02","강서가양점","aowZsCF0","39.8","0.3","4.0","3.3","47.4","0.0","0.0","0.0","0.0","0.5","10.1","0.0","0.0","58.0"
"2025-05-08","02","강서가양점","rz7euC4u","0.0","0.5","50.7","1.1","52.3","0.0","0.0","0.0","0.0","0.0","0.0","1.2","0.3","53.8"
"2025-05-08","02","은평점","ojZ1dI3J","0.0","0.0","53.0","0.0","53.0","0.0","0.0","0.0","0.0","2.8","16.2","0.0","0.0","72.0"
"2025-05-08","02","서대문신촌점","ReYda5f6","0.0","0.0","58.6","0.0","58.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","58.6"
"2025-05-08","02","송파잠실점","bzKbYGEj","0.0","0.1","46.5","0.0","46.6","0.0","0.0","0.0","0.0","0.6","0.0","0.0","0.0","47.2"
"2025-05-08","02","인천부평점","W6O4SpkK","0.0","0.0","76.3","0.3","76.6","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","76.8"
"2025-05-08","02","부천점","CkhYuetU","0.0","0.0","44.1","0.0","44.1","0.0","0.0","0.0","0.0","12.4","0.0","0.0","0.0","56.5"
"2025-05-08","02","인천부평점","5ga8foMB","0.0","0.0","61.9","0.0","61.9","0.0","0.0","0.0","0.0","3.5","0.0","0.0","0.0","65.4"
"2025-05-08","02","인천부평점","6YyMsWTp","0.0","0.0","79.9","0.0","79.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","81.5"
"2025-05-08","02","부천점","B6hHBJQa","0.0","0.0","44.0","0.0","44.0","0.0","0.0","0.0","0.0","9.6","0.0","0.8","0.0","54.4"
"2025-05-08","02","의정부점","0k6uXtYI","0.0","0.0","52.7","0.0","52.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","52.7"
"2025-05-08","02","강북미아점","1AjsPJJW","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.3"
"2025-05-08","02","강북미아점","KjKPUy7S","0.0","0.0","49.7","0.0","49.7","0.0","0.0","0.0","0.0","1.0","60.9","0.0","0.0","111.6"
"2025-05-08","02","도봉쌍문점","ulNRzHsL","0.0","0.0","47.8","0.0","47.8","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","47.9"
"2025-05-08","02","도봉쌍문점","yI02DpwE","0.0","0.0","26.3","0.0","26.3","0.0","0.0","0.0","0.0","0.6","0.0","0.0","0.0","26.9"
"2025-05-08","02","강북미아점","wRe8TduL","0.0","0.0","43.5","0.0","43.5","0.0","0.0","0.0","0.0","1.3","61.0","0.0","0.0","105.8"
"2025-05-08","02","서대문신촌점","djy5qO9c","0.0","0.0","52.0","0.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","52.0"
"2025-05-08","02","서대문신촌점","kCz8y5gy","0.0","0.0","27.7","0.0","27.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27.7"
"2025-05-08","02","송파잠실점","Ashd0oom","0.0","0.0","52.3","0.0","52.3","0.0","0.0","0.0","0.0","0.6","0.0","0.0","0.0","52.9"
"2025-05-08","02","의정부점","DVsUa3LW","0.0","0.0","39.2","0.0","39.2","0.0","0.0","0.0","0.0","1.5","0.0","0.0","0.0","40.7"
"2025-05-08","02","시흥점","XfvaLLXg","0.0","0.0","42.9","0.6","43.5","0.0","0.0","0.0","0.0","0.6","0.0","0.0","11.0","55.1"
"2025-05-08","02","도봉쌍문점","wYIhxLno","0.0","3.4","34.9","0.0","38.3","0.0","0.0","0.0","0.0","1.0","0.0","0.0","14.3","53.6"
"2025-05-08","02","강남압구정점","RVH9aKQ7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.0","0.0","0.6","4.7","36.3"
"2025-05-08","02","서대문신촌점","vXjP8jKq","0.0","0.0","38.3","0.4","38.7","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","38.9"
"2025-05-08","02","강북미아점","Bqv2jwAZ","0.0","0.0","40.8","0.0","40.8","0.0","0.0","0.0","0.0","1.8","60.1","0.2","4.0","106.9"
"2025-05-08","02","부천점","vqdeN3Np","0.0","0.0","21.9","33.9","55.8","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","56.1"
"2025-05-08","02","광진자양점","pTVxe4zx","0.0","0.0","48.5","0.0","48.5","0.0","0.0","0.0","0.0","0.3","60.3","0.0","0.0","109.1"
"2025-05-08","02","광진자양점","m8FuOd2H","0.0","0.0","24.0","0.4","24.4","0.0","0.0","0.0","0.0","0.2","0.1","0.0","0.0","24.7"
"2025-05-08","02","도봉쌍문점","PSWLS7yl","0.0","0.0","59.9","0.3","60.2","0.0","0.0","0.0","0.0","4.8","0.0","0.0","0.0","65.0"
"2025-05-08","02","강남압구정점","IjgFmPok","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.6","0.0","0.0","0.0","34.6"
"2025-05-08","03","인천부평점","6YyMsWTp","0.2","0.0","34.7","0.0","34.9","0.0","0.0","0.0","0.0","0.0","60.7","0.0","0.0","95.6"
"2025-05-08","03","은평점","ECKAPnUn","0.0","0.0","66.3","0.0","66.3","0.0","0.0","0.0","0.0","0.0","13.8","0.0","0.0","80.1"
"2025-05-08","03","도봉쌍문점","PSWLS7yl","0.0","0.0","40.8","0.0","40.8","0.0","0.0","0.0","0.0","4.4","0.0","0.0","10.0","55.2"
"2025-05-08","03","서대문신촌점","kCz8y5gy","0.0","0.0","45.8","0.0","45.8","0.0","0.0","0.0","0.0","0.3","0.0","0.0","7.2","53.3"
"2025-05-08","03","부천점","51wkWFMs","0.0","0.0","25.3","0.0","25.3","0.0","0.0","0.0","0.0","1.7","38.9","0.0","0.0","65.9"
"2025-05-08","03","인천부평점","W6O4SpkK","0.0","0.0","19.6","2.5","22.1","0.0","0.0","0.0","0.0","2.9","0.0","0.0","0.0","25.0"
"2025-05-08","03","광진자양점","jse8n4Mk","0.0","0.0","42.2","0.0","42.2","0.0","0.0","0.0","0.0","3.2","29.7","0.1","0.0","75.2"
"2025-05-08","03","서대문신촌점","vXjP8jKq","0.0","0.0","50.4","0.7","51.1","0.0","0.0","0.0","0.0","0.4","0.0","0.0","0.0","51.5"
"2025-05-08","03","인천부평점","5ga8foMB","0.3","0.0","35.9","0.3","36.5","0.0","0.0","0.0","0.0","14.8","60.9","0.1","0.0","112.3"
"2025-05-08","03","서대문신촌점","ReYda5f6","0.0","0.0","16.9","17.9","34.8","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","35.1"
"2025-05-08","03","의정부점","0k6uXtYI","0.0","0.0","17.0","0.0","17.0","0.0","0.0","0.0","0.0","3.5","31.8","0.0","0.0","52.3"
"2025-05-08","03","강서가양점","aowZsCF0","0.0","0.0","29.6","25.8","55.4","0.0","0.0","0.0","0.0","1.0","11.3","0.1","0.0","67.8"
"2025-05-08","03","송파잠실점","bzKbYGEj","0.0","0.0","52.7","0.0","52.7","0.0","0.0","0.0","0.0","2.9","10.3","0.0","0.0","65.9"
"2025-05-08","03","부천점","B6hHBJQa","0.0","0.0","39.1","0.0","39.1","0.0","0.0","0.0","0.0","2.0","39.8","0.2","0.0","81.1"
"2025-05-08","03","도봉쌍문점","ulNRzHsL","0.0","0.0","45.8","0.0","45.8","0.0","0.0","0.0","0.0","2.7","0.0","0.0","9.8","58.3"
"2025-05-08","03","광진자양점","m8FuOd2H","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","60.0"
"2025-05-08","03","송파잠실점","Ashd0oom","0.0","0.0","49.2","0.0","49.2","0.0","0.0","0.0","0.0","1.2","13.5","0.0","0.0","63.9"
"2025-05-08","03","은평점","ojZ1dI3J","1.0","0.0","31.8","0.0","32.8","0.1","0.0","0.0","0.1","15.7","0.0","0.2","0.0","48.8"
"2025-05-08","03","시흥점","XfvaLLXg","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.1","3.1"
"2025-05-08","03","도봉쌍문점","wYIhxLno","0.0","0.0","0.2","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2"
"2025-05-08","03","부천점","CkhYuetU","0.0","0.0","42.6","0.0","42.6","0.0","0.0","0.0","0.0","4.2","38.1","0.0","0.0","84.9"
"2025-05-08","03","도봉쌍문점","yI02DpwE","0.0","0.0","40.1","0.0","40.1","0.0","0.0","0.0","0.0","17.6","0.0","0.0","0.0","57.7"
"2025-05-08","03","의정부점","DVsUa3LW","0.0","0.0","64.7","0.0","64.7","0.0","0.0","0.0","0.0","0.0","30.6","0.0","0.0","95.3"
"2025-05-08","03","서대문신촌점","djy5qO9c","0.0","0.0","16.2","0.0","16.2","0.0","0.0","0.0","0.0","0.4","0.0","0.0","7.1","23.7"
"2025-05-08","03","강서가양점","rz7euC4u","0.0","0.0","42.8","0.0","42.8","0.0","0.0","0.0","0.0","1.9","59.9","0.0","0.0","104.6"
"2025-05-08","03","부천점","vqdeN3Np","0.0","0.0","50.5","0.0","50.5","0.0","0.0","0.0","0.0","0.0","29.0","0.0","0.0","79.5"
"2025-05-08","04","의정부점","DVsUa3LW","0.0","0.0","53.6","0.0","53.6","0.0","0.0","0.0","0.0","11.1","0.0","0.0","0.0","64.7"
"2025-05-08","04","강북미아점","Bqv2jwAZ","0.0","0.0","76.5","0.0","76.5","0.1","0.0","0.0","0.1","0.9","0.0","0.0","0.0","77.5"
"2025-05-08","04","강남논현점","kskKV9BV","0.0","0.0","9.4","0.0","9.4","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.0","9.5"
"2025-05-08","04","강남양재점","xTmcQeLL","0.0","0.0","4.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","4.1"
"2025-05-08","04","강서가양점","rz7euC4u","0.0","0.0","2.5","0.0","2.5","0.0","0.0","0.0","0.0","3.4","0.1","0.3","0.0","6.3"
"2025-05-08","04","천안점","e154c0XF","0.0","0.0","32.9","38.3","71.2","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","71.3"
"2025-05-08","04","부천점","51wkWFMs","0.0","0.0","26.8","0.0","26.8","0.0","0.0","0.0","0.0","20.4","0.0","0.0","5.4","52.6"
"2025-05-08","04","서대문신촌점","vXjP8jKq","0.0","0.0","55.9","0.0","55.9","0.0","0.0","0.0","0.0","1.3","0.0","0.3","7.4","64.9"
"2025-05-08","04","강북미아점","wRe8TduL","0.0","0.0","65.0","0.0","65.0","0.0","0.0","0.0","0.0","9.3","2.2","0.2","0.0","76.7"
"2025-05-08","04","대전서구점","udXHpSbz","0.0","0.0","24.9","0.0","24.9","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","25.0"
"2025-05-08","04","강서가양점","aowZsCF0","0.0","0.0","22.7","6.7","29.4","0.0","0.0","0.0","0.0","3.0","21.3","0.0","0.0","53.7"
"2025-05-08","04","도봉쌍문점","yI02DpwE","0.0","0.0","34.3","0.0","34.3","0.0","0.0","0.0","0.0","4.8","0.0","0.0","11.0","50.1"
"2025-05-08","04","강북미아점","KjKPUy7S","0.0","0.0","66.1","0.0","66.1","0.0","0.0","0.0","0.0","0.8","0.1","0.0","0.0","67.0"
