"일자","센터명","시간대","원주문수","분리주문수","출고UNIT","출고SKU","피킹대기시간","피킹시간","패킹대기시간","패킹시간","총 피패킹 시간","피패킹 품질 12.0분 준수건수","피패킹 품질 15.0분 초과건수","총피패킹MH","피킹대기MH","피킹MH","패킹MH","총입고MH","지원MH","총투입MH","예약주문수","라이더 배차시간","도착시간","픽업시간","전달시간","총 배달 품질","라이더 대기건","라이더 대기건(선도착제외)","봉다리 대기건","라이더 대기시간","봉다리 대기시간"
"2025-05-08","천안점",21,"64","65","573","384","323.76","122.44","19.33","82.18","547.71","58","1","261.3","57.5","119.6","84.2","0.0","24.2","343.4","2","8.10","4.26","1.38","14.50","28.26","13","9","52","2.17","5.48"
"2025-05-08","천안점",22,"49","55","521","348","248.55","109.58","13.79","67.29","439.21","51","0","245.1","49.3","118.1","77.7","0.0","63.7","368.8","2","6.74","2.48","2.79","12.44","24.47","17","1","38","4.07","3.64"
"2025-05-08","천안점",23,"38","40","401","234","66.54","64.87","10.70","45.68","187.79","40","0","-71.6","-8.0","8.2","-71.8","0.6","102.4","41.9","0","7.90","4.19","1.23","12.57","25.92","4","0","36","2.01","7.82"
"2025-05-08","청주상당점",0,"","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","29.4","29.4","","","","","","","","","","",""
"2025-05-08","청주상당점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","청주상당점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","청주상당점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","청주상당점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","청주상당점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","51.2","0.1","58.0","","","","","","","","","","",""
"2025-05-08","청주상당점",6,"","","","","","","","","","","","0.0","0.0","0.0","0.0","160.8","11.2","180.8","","","","","","","","","","",""
"2025-05-08","청주상당점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","214.3","2.2","216.7","","","","","","","","","","",""
"2025-05-08","청주상당점",8,"12","12","139","103","46.85","28.26","4.26","16.98","96.35","10","1","59.9","15.0","27.7","17.2","138.0","9.7","209.1","12","13.91","8.06","0.86","24.68","47.54","1","1","11","3.03","14.87"
"2025-05-08","청주상당점",9,"24","24","237","150","63.01","49.49","9.88","39.49","161.87","21","0","128.4","34.7","51.2","42.5","92.0","0.4","220.8","7","9.75","5.32","4.95","15.36","35.41","2","2","22","1.62","9.26"
"2025-05-08","청주상당점",10,"30","30","289","205","57.24","66.20","10.94","41.62","176.00","30","0","144.9","43.2","64.5","37.2","16.2","48.0","217.9","4","8.88","3.31","1.96","12.77","26.94","2","2","28","0.64","6.84"
"2025-05-08","청주상당점",11,"27","28","225","170","52.36","45.77","7.54","34.86","140.53","28","0","120.7","34.5","45.8","40.4","0.0","81.3","258.4","2","8.89","7.78","1.85","19.10","37.65","0","0","28","0.00","11.68"
"2025-05-08","청주상당점",12,"27","27","298","183","59.13","60.62","9.23","43.61","172.59","24","1","147.5","42.7","60.6","44.2","0.0","30.2","234.3","0","7.44","3.05","3.51","13.50","27.53","3","0","24","6.42","5.44"
"2025-05-08","청주상당점",13,"25","25","238","171","42.10","49.45","9.37","34.47","135.39","24","0","102.9","25.3","48.7","28.9","1.4","113.6","277.8","2","9.82","3.80","3.15","16.23","33.02","0","0","25","0.00","8.23"
"2025-05-08","청주상당점",14,"19","19","200","130","24.14","42.47","5.94","28.84","101.39","19","0","107.5","31.3","43.3","32.9","0.0","197.6","315.2","0","9.37","2.70","1.71","13.46","27.26","0","0","19","0.00","6.76"
"2025-05-08","청주상당점",15,"28","28","271","174","17.66","40.13","7.07","33.77","98.63","28","0","136.3","60.4","39.7","36.2","0.0","139.3","337.1","1","9.49","4.11","1.73","16.33","31.68","1","0","27","0.46","10.49"
"2025-05-08","청주상당점",16,"39","39","317","229","65.44","51.07","10.92","46.32","173.75","38","1","136.6","47.6","47.8","41.2","0.0","54.0","190.7","3","8.99","5.23","2.67","18.67","35.58","1","1","38","3.31","10.13"
"2025-05-08","청주상당점",17,"50","50","433","320","102.01","91.67","17.69","68.74","280.11","50","0","206.8","55.4","84.2","67.2","0.0","28.1","235.3","5","13.45","7.21","2.01","20.88","43.56","4","1","46","0.80","16.46"
"2025-05-08","청주상당점",18,"55","56","532","374","279.18","106.92","30.72","75.32","492.14","48","4","278.9","75.5","116.2","87.2","0.0","17.1","328.6","2","17.57","7.70","1.24","18.77","45.31","3","2","53","3.88","17.66"
"2025-05-08","청주상당점",19,"31","31","277","195","49.38","53.33","11.15","38.44","152.30","31","0","147.5","54.6","53.4","39.5","0.0","158.4","310.6","2","14.10","4.23","1.26","15.05","34.65","1","1","30","0.21","13.89"
"2025-05-08","청주상당점",20,"47","47","398","252","357.91","121.14","13.04","60.21","552.30","28","11","130.4","33.5","58.1","38.8","0.0","33.2","221.4","1","10.77","5.85","3.22","15.03","34.89","13","13","34","6.08","9.08"
"2025-05-08","청주상당점",21,"38","38","360","235","316.85","60.30","8.61","35.66","421.42","21","9","178.2","38.0","81.7","58.5","0.0","22.9","223.9","2","9.39","5.31","2.64","14.01","31.39","11","9","27","3.94","6.73"
"2025-05-08","청주상당점",22,"24","24","341","206","113.54","48.13","6.36","32.77","200.80","21","2","120.7","35.8","49.6","35.3","0.0","72.9","193.6","2","8.65","4.80","1.70","17.51","32.69","3","3","21","2.11","6.14"
"2025-05-08","청주상당점",23,"25","25","184","132","11.07","29.24","5.82","18.51","64.64","25","0","-83.5","-14.4","-28.9","-40.2","0.0","72.1","-8.2","0","9.22","3.88","1.41","11.50","26.03","0","0","25","0.00","10.18"
"2025-05-08","청주흥덕점",0,"","","","","","","","","","","","4.1","1.4","0.0","2.7","0.0","53.9","72.4","","","","","","","","","","",""
"2025-05-08","청주흥덕점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","청주흥덕점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","청주흥덕점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","청주흥덕점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","청주흥덕점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","4.1","0.0","5.2","","","","","","","","","","",""
"2025-05-08","청주흥덕점",6,"","","","","","","","","","","","4.8","4.8","0.0","0.0","320.3","13.5","377.6","","","","","","","","","","",""
"2025-05-08","청주흥덕점",7,"","","","","","","","","","","","0.0","0.0","0.0","0.0","403.1","29.8","434.1","","","","","","","","","","",""
"2025-05-08","청주흥덕점",8,"11","11","89","66","35.59","21.51","3.69","16.85","77.64","10","1","69.1","30.3","21.6","17.2","85.8","108.8","278.9","11","5.17","8.30","0.64","17.30","31.45","1","1","10","1.55","7.25"
"2025-05-08","청주흥덕점",9,"32","32","345","253","100.32","79.20","11.57","67.13","258.22","27","1","193.0","49.4","79.3","64.3","0.4","133.1","347.5","11","10.34","6.12","2.55","14.63","33.66","5","2","27","3.39","10.60"
"2025-05-08","청주흥덕점",10,"23","23","220","158","147.97","44.39","6.85","35.63","234.84","16","5","104.9","23.6","45.3","36.0","0.0","118.6","296.3","3","8.79","4.14","0.95","18.42","32.32","3","3","20","6.73","4.17"
"2025-05-08","청주흥덕점",11,"20","20","167","121","68.99","46.88","7.72","35.73","159.32","17","2","111.7","35.9","40.8","35.0","0.0","49.1","188.4","1","8.20","5.45","1.06","15.23","29.98","2","1","18","3.04","6.68"
"2025-05-08","청주흥덕점",12,"29","29","242","164","147.57","54.60","11.90","33.35","247.42","26","0","125.3","34.7","56.1","34.5","0.4","55.1","248.5","1","9.26","3.77","1.17","14.72","28.95","2","1","27","4.29","5.18"
"2025-05-08","청주흥덕점",13,"24","24","175","130","49.70","42.99","8.37","46.53","147.59","24","0","141.3","50.6","44.4","46.3","0.0","101.5","262.9","0","8.25","7.38","1.72","15.72","33.09","0","0","24","0.00","9.51"
"2025-05-08","청주흥덕점",14,"33","34","369","250","299.41","87.25","10.44","59.07","456.17","10","11","182.0","41.9","80.9","59.2","0.0","71.4","282.7","2","8.85","6.77","2.98","15.29","33.91","9","5","25","6.77","5.47"
"2025-05-08","청주흥덕점",15,"38","38","357","231","169.69","72.07","13.81","57.43","313.00","34","0","200.2","58.6","81.0","60.6","1.5","52.9","298.1","3","7.45","6.86","1.34","14.40","30.07","5","2","33","1.93","7.31"
"2025-05-08","청주흥덕점",16,"52","53","444","309","267.53","101.52","19.78","80.21","469.04","43","4","219.9","49.4","94.6","75.9","0.0","32.3","252.5","7","9.44","9.39","0.86","14.19","33.90","4","4","49","3.20","11.08"
"2025-05-08","청주흥덕점",17,"51","52","501","348","151.31","102.10","16.18","71.63","341.22","51","1","232.3","52.8","101.5","78.0","0.0","96.7","433.3","4","11.39","7.74","1.06","15.25","35.47","2","1","50","1.02","13.14"
"2025-05-08","청주흥덕점",18,"44","45","372","266","61.91","74.68","13.44","61.27","211.30","44","0","188.8","44.0","82.4","62.4","0.0","53.3","243.2","1","26.45","6.08","1.09","15.98","49.62","0","0","45","0.00","27.85"
"2025-05-08","청주흥덕점",19,"47","47","440","262","114.88","97.64","14.91","83.48","310.91","45","0","205.9","44.1","87.4","74.4","0.0","33.3","299.2","2","18.98","8.65","0.90","17.51","46.07","0","0","47","0.00","21.05"
"2025-05-08","청주흥덕점",20,"47","48","400","290","350.93","87.51","14.12","60.36","512.92","33","4","204.6","45.6","90.4","68.6","0.0","6.4","266.0","4","13.95","9.39","1.46","14.93","39.75","4","2","44","3.18","14.12"
"2025-05-08","청주흥덕점",21,"38","38","346","231","97.64","72.81","11.53","45.70","227.68","38","0","169.4","43.1","77.9","48.4","0.0","12.8","243.0","0","8.79","7.32","0.95","13.23","30.31","0","0","38","0.00","10.14"
"2025-05-08","청주흥덕점",22,"31","31","260","152","41.71","54.52","9.78","31.64","137.65","30","0","130.5","42.3","54.3","33.9","3.0","69.6","205.5","1","8.07","6.02","1.56","12.87","28.54","2","0","29","4.56","10.65"
"2025-05-08","청주흥덕점",23,"20","20","156","101","25.22","41.38","8.98","23.69","99.27","20","0","-69.2","-143.2","47.4","26.6","0.0","57.9","-2.4","0","9.65","5.87","1.52","13.37","30.43","0","0","20","0.00","10.86"
"2025-05-08","춘천점",0,"","","","","","","","","","","","14.5","7.2","2.4","4.9","0.0","23.6","55.1","","","","","","","","","","",""
"2025-05-08","춘천점",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","춘천점",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","춘천점",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","춘천점",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025-05-08","춘천점",5,"","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","3.7","","","","","","","","","","",""
"2025-05-08","춘천점",6,"","","","","","","","","","","","0.0","0.0","0.0","0.0","170.2","11.8","184.8","","","","","","","","","","",""
