"CENTER_NAME","실사명","SKU_CODE","구분","계획 UNIT","실사 UNIT"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003710","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20003711","품질관리팀","21","17"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003719","품질관리팀","1","1"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20003747","품질관리팀","34","19"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003771","품질관리팀","2","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003867","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003894","품질관리팀","11","11"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003895","품질관리팀","2","2"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20003895","품질관리팀","2","1"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003920","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003929","품질관리팀","1","1"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20003944","품질관리팀","48","47"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003951","품질관리팀","11","11"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20003952","품질관리팀","8","6"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003955","품질관리팀","6","6"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003956","품질관리팀","3","2"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20003959","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20003991","품질관리팀","9","8"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20004101","품질관리팀","7","7"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20004109","품질관리팀","2","2"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20004147","품질관리팀","1","1"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20004147","품질관리팀","1","1"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20004151","품질관리팀","1","1"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20004151","품질관리팀","1","1"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20004177","품질관리팀","1","1"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20004202","품질관리팀","228","59"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20004203","품질관리팀","4","4"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20004261","품질관리팀","4","4"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20004267","품질관리팀","2","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A20004267","품질관리팀","2","2"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20004270","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20004271","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A20004284","품질관리팀","10","10"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21001296","품질관리팀","18","18"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21001304","품질관리팀","10","10"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21001436","품질관리팀","13","13"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21001525","품질관리팀","49","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21001695","품질관리팀","46","46"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21001722","품질관리팀","3","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21001744","품질관리팀","26","26"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21001793","품질관리팀","12","12"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21001796","품질관리팀","15","15"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21001821","품질관리팀","5","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21002020","품질관리팀","10","10"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21002104","품질관리팀","2","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21002222","품질관리팀","12","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21002274","품질관리팀","4","4"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21002314","품질관리팀","20","17"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21002502","품질관리팀","8","8"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21002785","품질관리팀","7","7"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21002845","품질관리팀","4","4"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21003040","품질관리팀","12","12"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21003050","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21003161","품질관리팀","3","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21003162","품질관리팀","2","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21003186","품질관리팀","4","4"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21003191","품질관리팀","5","4"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21003292","품질관리팀","2","2"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21003293","품질관리팀","6","4"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21004406","품질관리팀","15","15"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21004635","품질관리팀","5","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21004643","품질관리팀","11","11"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21005154","품질관리팀","12","10"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21005161","품질관리팀","5","5"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21005204","품질관리팀","6","2"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21005207","품질관리팀","27","25"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21005254","품질관리팀","5","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21005335","품질관리팀","21","21"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21005420","품질관리팀","3","3"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21005491","품질관리팀","5","2"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21005575","품질관리팀","3","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21005597","품질관리팀","60","58"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21005600","품질관리팀","13","13"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21005637","품질관리팀","4","3"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21005744","품질관리팀","5","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21005825","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21006029","품질관리팀","5","5"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21006030","품질관리팀","7","6"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21006555","품질관리팀","14","14"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21006662","품질관리팀","5","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21006664","품질관리팀","4","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21006665","품질관리팀","5","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21006910","품질관리팀","3","3"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21006958","품질관리팀","5","5"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21006958","품질관리팀","5","5"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21007057","품질관리팀","5","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21007492","품질관리팀","11","11"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21007610","품질관리팀","4","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21007708","품질관리팀","2","2"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21007775","품질관리팀","11","11"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21007802","품질관리팀","9","9"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21007818","품질관리팀","14","12"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21007855","품질관리팀","101","72"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21007934","품질관리팀","15","15"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21007938","품질관리팀","4","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21007942","품질관리팀","5","5"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21008050","품질관리팀","27","21"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21008563","품질관리팀","4","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21009150","품질관리팀","5","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21009248","품질관리팀","4","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21009398","품질관리팀","9","9"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21009399","품질관리팀","5","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21009420","품질관리팀","5","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21009432","품질관리팀","3","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21009452","품질관리팀","4","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21009607","품질관리팀","3","3"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21009609","품질관리팀","4","4"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21009873","품질관리팀","2","2"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21010349","품질관리팀","15","15"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21010372","품질관리팀","13","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21010397","품질관리팀","4","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21010421","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21010434","품질관리팀","13","13"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21010465","품질관리팀","12","12"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21010732","품질관리팀","9","8"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21010738","품질관리팀","1","1"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21010907","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21011027","품질관리팀","7","7"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21011032","품질관리팀","18","18"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21011183","품질관리팀","2","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21011184","품질관리팀","3","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21011394","품질관리팀","12","12"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21011511","품질관리팀","3","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21011782","품질관리팀","3","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21011790","품질관리팀","1","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21012045","품질관리팀","38","33"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21012089","품질관리팀","32","32"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21012091","품질관리팀","3","3"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21012105","품질관리팀","2","NULL"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21012163","품질관리팀","4","4"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21012312","품질관리팀","4","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21012397","품질관리팀","43","43"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21012404","품질관리팀","8","6"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21012429","품질관리팀","4","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21012447","품질관리팀","17","11"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21012672","품질관리팀","24","24"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21012841","품질관리팀","3","NULL"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21012883","품질관리팀","10","10"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21012888","품질관리팀","11","11"
"강서화곡점","품질지킴이_품관실사_4주차(1)","A21012917","품질관리팀","7","7"
"강서화곡점","품질지킴이_랜덤실사_4주차(1)","A21012927","품질관리팀","1","NULL"
